type,idx,folio,pos,token,tok_freq,partner,partner_freq
B,111.r.7,111,23,"cc,c,o",67,"c^c,c,o",40
A,111.r.7,111,25,"c^c,c,c,M",4,"cc,c,M",2
B,111.r.7,111,25,"c^c,c,c,M",4,"cc,c,c,M",1
A,111.r.7,111,30,"2,c^c,c,o",1,"2,cc,o",1
B,111.r.7,111,30,"2,c^c,c,o",1,"2,cc,c,o",1
A,111.r.7,111,34,"M,cc,c,8",1,"M,c^c,c,c,8",1
B,111.r.7,111,34,"M,cc,c,8",1,"M,c^c,c,8",2
A,111.r.7,111,35,"cc,c,c,N,c,c,9",9,"c^c,c,c,c,N,c,c,9",1
B,111.r.7,111,35,"cc,c,c,N,c,c,9",9,"c^c,c,c,N,c,c,9",8
B,111.r.7,111,38,"4,o,cc,c,8,9",2,"4,o,c^c,c,8,9",1
A,111.r.8,111,0,"8,c^c,c,9",12,"8,cc,9",25
B,111.r.8,111,0,"8,c^c,c,9",12,"8,cc,c,9",16
A,111.r.8,111,1,"c^c,c,c,c,N,c,9",2,"cc,c,c,N,c,9",48
A,111.r.8,111,2,"4,o,N,c,c^c,c,9",1,"4,o,N,c,cc,9",11
B,111.r.8,111,2,"4,o,N,c,c^c,c,9",1,"4,o,N,c,cc,c,9",1
A,111.r.8,111,7,"c^c,c,N,a,x",3,"cc,N,a,x",10
B,111.r.8,111,7,"c^c,c,N,a,x",3,"cc,c,N,a,x",12
B,111.r.8,111,8,"o,N,c,cc,c,8,9",4,"o,N,c,c^c,c,8,9",1
B,111.r.8,111,9,"4,o,N,c,cc,c,8,9",4,"4,o,N,c,c^c,c,8,9",1
A,111.r.8,111,11,"cc,c,N,c,c,9",34,"c^c,c,c,N,c,c,9",8
B,111.r.8,111,11,"cc,c,N,c,c,9",34,"c^c,c,N,c,c,9",16
A,111.r.8,111,12,"cc,c,o,2",28,"c^c,c,c,o,2",1
B,111.r.8,111,12,"cc,c,o,2",28,"c^c,c,o,2",13
A,111.r.8,111,13,"x,cc,a,x",8,"x,c^c,c,a,x",1
A,111.r.8,111,19,"cc,a,Z",72,"c^c,c,a,Z",23
B,111.r.8,111,19,"cc,a,Z",72,"c^c,a,Z",33
A,111.r.8,111,24,"c^c,c,o,Z",41,"cc,o,Z",212
B,111.r.8,111,24,"c^c,c,o,Z",41,"cc,c,o,Z",77
A,111.r.8,111,30,"cc,c,8,a,Z",33,"c^c,c,c,8,a,Z",1
B,111.r.8,111,30,"cc,c,8,a,Z",33,"c^c,c,8,a,Z",8
A,111.r.8,111,37,"cc,o,8,9",83,"c^c,c,o,8,9",41
B,111.r.8,111,37,"cc,o,8,9",83,"c^c,o,8,9",51
A,111.r.9,111,1,"c^c,c,c,M,c,9",20,"cc,c,M,c,9",85
B,111.r.9,111,1,"c^c,c,c,M,c,9",20,"cc,c,c,M,c,9",26
A,111.r.9,111,3,"cc,c,8,9",487,"c^c,c,c,8,9",77
B,111.r.9,111,3,"cc,c,8,9",487,"c^c,c,8,9",417
A,111.r.9,111,7,"c^c,c,8,a,n",12,"cc,8,a,n",8
B,111.r.9,111,7,"c^c,c,8,a,n",12,"cc,c,8,a,n",20
A,111.r.9,111,9,"cc,c,8,9",487,"c^c,c,c,8,9",77
B,111.r.9,111,9,"cc,c,8,9",487,"c^c,c,8,9",417
A,111.r.9,111,14,"c^c,c,o,8",10,"cc,o,8",7
B,111.r.9,111,14,"c^c,c,o,8",10,"cc,c,o,8",4
B,111.r.9,111,19,"cc,x",28,"c^c,x",3
A,111.r.9,111,22,"cc,c,8,a,Z",33,"c^c,c,c,8,a,Z",1
B,111.r.9,111,22,"cc,c,8,a,Z",33,"c^c,c,8,a,Z",8
A,111.r.9,111,26,"c^c,c,8,9",417,"cc,8,9",130
B,111.r.9,111,26,"c^c,c,8,9",417,"cc,c,8,9",487
B,111.r.9,111,28,"cc,c,o,N,c,c,9",6,"c^c,c,o,N,c,c,9",1
A,111.r.9,111,30,"c^c,c,N,c,c,9",16,"cc,N,c,c,9",13
B,111.r.9,111,30,"c^c,c,N,c,c,9",16,"cc,c,N,c,c,9",34
A,111.r.9,111,34,"cc,c,8,9",487,"c^c,c,c,8,9",77
B,111.r.9,111,34,"cc,c,8,9",487,"c^c,c,8,9",417
A,111.r.10,111,2,"cc,c,N,c,9",134,"c^c,c,c,N,c,9",30
B,111.r.10,111,2,"cc,c,N,c,9",134,"c^c,c,N,c,9",60
A,111.r.10,111,4,"cc,c,9",322,"c^c,c,c,9",137
B,111.r.10,111,4,"cc,c,9",322,"c^c,c,9",257
B,111.r.10,111,13,"4,o,N,c,c,cc,9",5,"4,o,N,c,c,c^c,9",1
B,111.r.10,111,14,"4,o,M,cc,c,9",17,"4,o,M,c^c,c,9",5
A,111.r.10,111,15,"cc,M,a,Z",3,"c^c,c,M,a,Z",1
B,111.r.10,111,15,"cc,M,a,Z",3,"c^c,M,a,Z",1
A,111.r.10,111,17,"cc,N,c,c,9",13,"c^c,c,N,c,c,9",16
B,111.r.10,111,17,"cc,N,c,c,9",13,"c^c,N,c,c,9",2
A,111.r.10,111,20,"cc,c,8,9",487,"c^c,c,c,8,9",77
B,111.r.10,111,20,"cc,c,8,9",487,"c^c,c,8,9",417
A,111.r.10,111,23,"c^c,c,o,M,cc,c,8,9",1,"cc,o,M,cc,c,8,9",1
A,111.r.10,111,24,"c^c,c,8,a,n",12,"cc,8,a,n",8
B,111.r.10,111,24,"c^c,c,8,a,n",12,"cc,c,8,a,n",20
B,111.r.10,111,25,"c^c,N,c,9",2,"cc,N,c,9",5
A,111.r.10,111,30,"cc,N,a,x",10,"c^c,c,N,a,x",3
B,111.r.10,111,31,"cc,c,c,M,c,9",26,"c^c,c,c,M,c,9",20
A,111.r.11,111,8,"4,o,N,c,cc,9",11,"4,o,N,c,c^c,c,9",1
B,111.r.11,111,8,"4,o,N,c,cc,9",11,"4,o,N,c,c^c,9",1
A,111.r.11,111,16,"cc,N,a,x",10,"c^c,c,N,a,x",3
A,111.r.13,111,1,"c^c,c,8,a,x",11,"cc,8,a,x",19
B,111.r.13,111,1,"c^c,c,8,a,x",11,"cc,c,8,a,x",22
A,111.r.13,111,2,"P2,cc,c,8,9",34,"P2,c^c,c,c,8,9",1
B,111.r.13,111,2,"P2,cc,c,8,9",34,"P2,c^c,c,8,9",3
B,111.r.13,111,5,"cc,c,c,P1,9",1,"c^c,c,c,P1,9",1
B,111.r.13,111,7,"o,P2,cc,c,8,a,x",2,"o,P2,c^c,c,8,a,x",1
A,111.r.13,111,11,"cc,o,x",349,"c^c,c,o,x",96
B,111.r.13,111,11,"cc,o,x",349,"c^c,o,x",163
B,111.r.13,111,13,"cc,c,c,o,x",10,"c^c,c,c,o,x",14
A,111.r.13,111,22,"cc,c,N,c,9",134,"c^c,c,c,N,c,9",30
B,111.r.13,111,22,"cc,c,N,c,9",134,"c^c,c,N,c,9",60
B,111.r.13,111,29,"cc,c,M,c,c,8,9",6,"c^c,c,M,c,c,8,9",1
A,111.r.13,111,30,"cc,c,8,a,n",20,"c^c,c,c,8,a,n",1
B,111.r.13,111,30,"cc,c,8,a,n",20,"c^c,c,8,a,n",12
A,111.r.14,111,1,"cc,c,N,c,c,8,9",15,"c^c,c,c,N,c,c,8,9",4
B,111.r.14,111,1,"cc,c,N,c,c,8,9",15,"c^c,c,N,c,c,8,9",6
B,111.r.14,111,4,"c^c,o,N",4,"cc,o,N",3
A,111.r.14,111,5,"4,o,N,c,cc,8,9",4,"4,o,N,c,c^c,c,8,9",1
B,111.r.14,111,5,"4,o,N,c,cc,8,9",4,"4,o,N,c,c^c,8,9",1
B,111.r.14,111,6,"o,N,c,cc,c,8,9",4,"o,N,c,c^c,c,8,9",1
A,111.r.14,111,7,"cc,c,8,9",487,"c^c,c,c,8,9",77
B,111.r.14,111,7,"cc,c,8,9",487,"c^c,c,8,9",417
B,111.r.14,111,22,"9,cc,c,c,9",24,"9,c^c,c,c,9",8
A,111.r.14,111,24,"cc,c,o,8,9",79,"c^c,c,c,o,8,9",2
B,111.r.14,111,24,"cc,c,o,8,9",79,"c^c,c,o,8,9",41
A,111.r.14,111,25,"4,o,N,c,cc,9",11,"4,o,N,c,c^c,c,9",1
B,111.r.14,111,25,"4,o,N,c,cc,9",11,"4,o,N,c,c^c,9",1
A,111.r.14,111,28,"x,cc,c,8,9",108,"x,c^c,c,c,8,9",5
B,111.r.14,111,28,"x,cc,c,8,9",108,"x,c^c,c,8,9",41
A,111.r.14,111,36,"cc,o",70,"c^c,c,o",40
B,111.r.14,111,36,"cc,o",70,"c^c,o",115
A,111.r.14,111,39,"cc,c,8,9",487,"c^c,c,c,8,9",77
B,111.r.14,111,39,"cc,c,8,9",487,"c^c,c,8,9",417
A,111.r.14,111,40,"cc,c,8,9",487,"c^c,c,c,8,9",77
B,111.r.14,111,40,"cc,c,8,9",487,"c^c,c,8,9",417
A,111.r.14,111,42,"cc,c,8,9",487,"c^c,c,c,8,9",77
B,111.r.14,111,42,"cc,c,8,9",487,"c^c,c,8,9",417
A,111.r.14,111,49,"cc,c,8,9",487,"c^c,c,c,8,9",77
B,111.r.14,111,49,"cc,c,8,9",487,"c^c,c,8,9",417
B,111.r.15,111,0,"P2,cc,c,8,a,Z",10,"P2,c^c,c,8,a,Z",1
A,111.r.15,111,4,"c^c,c,o",40,"cc,o",70
B,111.r.15,111,4,"c^c,c,o",40,"cc,c,o",67
B,111.r.15,111,6,"c^c,a,x",16,"cc,a,x",46
A,111.r.15,111,9,"cc,c,a,x",31,"c^c,c,c,a,x",1
B,111.r.15,111,9,"cc,c,a,x",31,"c^c,c,a,x",16
B,111.r.15,111,24,"cc,c,c,o",16,"c^c,c,c,o",9
A,111.r.15,111,28,"o,N,c,c,c^c,c,9",1,"o,N,c,c,cc,9",1
A,111.r.15,111,29,"cc,c,9",322,"c^c,c,c,9",137
B,111.r.15,111,29,"cc,c,9",322,"c^c,c,9",257
B,111.r.15,111,35,"cc,c,a,Q",7,"c^c,c,a,Q",1
A,111.r.15,111,36,"c^c,c,c,8,9",77,"cc,c,8,9",487
B,111.r.15,111,36,"c^c,c,c,8,9",77,"cc,c,c,8,9",56
A,111.r.15,111,38,"c^c,c,c,9",137,"cc,c,9",322
B,111.r.15,111,38,"c^c,c,c,9",137,"cc,c,c,9",160
A,111.r.15,111,42,"cc,c,8,9",487,"c^c,c,c,8,9",77
B,111.r.15,111,42,"cc,c,8,9",487,"c^c,c,8,9",417
A,111.r.15,111,44,"cc,c,8,9",487,"c^c,c,c,8,9",77
B,111.r.15,111,44,"cc,c,8,9",487,"c^c,c,8,9",417
A,111.r.16,111,3,"c^c,c,c,M,c,9",20,"cc,c,M,c,9",85
B,111.r.16,111,3,"c^c,c,c,M,c,9",20,"cc,c,c,M,c,9",26
A,111.r.16,111,5,"cc,c,N,c,9",134,"c^c,c,c,N,c,9",30
B,111.r.16,111,5,"cc,c,N,c,9",134,"c^c,c,N,c,9",60
A,111.r.16,111,7,"cc,c,a,x",31,"c^c,c,c,a,x",1
B,111.r.16,111,7,"cc,c,a,x",31,"c^c,c,a,x",16
B,111.r.16,111,10,"8,cc,c,c,9",10,"8,c^c,c,c,9",9
A,111.r.16,111,15,"x,cc,c,8,9",108,"x,c^c,c,c,8,9",5
B,111.r.16,111,15,"x,cc,c,8,9",108,"x,c^c,c,8,9",41
A,111.r.16,111,24,"cc,c,8,9",487,"c^c,c,c,8,9",77
B,111.r.16,111,24,"cc,c,8,9",487,"c^c,c,8,9",417
B,111.r.16,111,25,"cc,c,c,N,a,n",3,"c^c,c,c,N,a,n",1
A,111.r.16,111,27,"cc,c,N,c,9",134,"c^c,c,c,N,c,9",30
B,111.r.16,111,27,"cc,c,N,c,9",134,"c^c,c,N,c,9",60
A,111.r.16,111,30,"cc,c,N,c,a,x",4,"c^c,c,c,N,c,a,x",2
A,111.r.17,111,1,"c^c,c,9",257,"cc,9",131
B,111.r.17,111,1,"c^c,c,9",257,"cc,c,9",322
B,111.r.17,111,3,"cc,x",28,"c^c,x",3
A,111.r.17,111,7,"cc,a,Z",72,"c^c,c,a,Z",23
B,111.r.17,111,7,"cc,a,Z",72,"c^c,a,Z",33
A,111.r.17,111,12,"o,N,cc,9",26,"o,N,c^c,c,9",10
B,111.r.17,111,12,"o,N,cc,9",26,"o,N,c^c,9",10
A,111.r.17,111,17,"c^c,c,a,x",16,"cc,a,x",46
B,111.r.17,111,17,"c^c,c,a,x",16,"cc,c,a,x",31
A,111.r.17,111,19,"c^c,c,N,c,9",60,"cc,N,c,9",5
B,111.r.17,111,19,"c^c,c,N,c,9",60,"cc,c,N,c,9",134
A,111.r.17,111,21,"cc,c,N,c,9",134,"c^c,c,c,N,c,9",30
B,111.r.17,111,21,"cc,c,N,c,9",134,"c^c,c,N,c,9",60
A,111.r.17,111,22,"cc,a,Z",72,"c^c,c,a,Z",23
B,111.r.17,111,22,"cc,a,Z",72,"c^c,a,Z",33
B,111.r.17,111,27,"o,N,c^c,8,9",1,"o,N,cc,8,9",19
B,111.r.17,111,28,"c^c,N,c,c,9",2,"cc,N,c,c,9",13
A,111.r.17,111,30,"cc,a,m",45,"c^c,c,a,m",9
B,111.r.17,111,30,"cc,a,m",45,"c^c,a,m",20
A,111.r.17,111,33,"cc,c,M,c,9",85,"c^c,c,c,M,c,9",20
B,111.r.17,111,33,"cc,c,M,c,9",85,"c^c,c,M,c,9",34
B,111.r.17,111,36,"cc,c,N,c,a,m",3,"c^c,c,N,c,a,m",1
A,111.v.1,111,5,"c^c,c,o,N,a,n",1,"cc,o,N,a,n",10
B,111.v.1,111,5,"c^c,c,o,N,a,n",1,"cc,c,o,N,a,n",4
A,111.v.1,111,9,"c^c,c,c,N,c,c,9",8,"cc,c,N,c,c,9",34
B,111.v.1,111,9,"c^c,c,c,N,c,c,9",8,"cc,c,c,N,c,c,9",9
A,111.v.1,111,10,"cc,c,o,x",152,"c^c,c,c,o,x",14
B,111.v.1,111,10,"cc,c,o,x",152,"c^c,c,o,x",96
A,111.v.1,111,13,"c^c,c,c,M,c,9",20,"cc,c,M,c,9",85
B,111.v.1,111,13,"c^c,c,c,M,c,9",20,"cc,c,c,M,c,9",26
B,111.v.1,111,15,"o,N,c,cc,c,8,9",4,"o,N,c,c^c,c,8,9",1
B,111.v.1,111,17,"4,o,P2,cc,c,8,9",32,"4,o,P2,c^c,c,8,9",5
A,111.v.1,111,19,"cc,9",131,"c^c,c,9",257
B,111.v.1,111,19,"cc,9",131,"c^c,9",82
A,111.v.1,111,21,"cc,c,8,9",487,"c^c,c,c,8,9",77
B,111.v.1,111,21,"cc,c,8,9",487,"c^c,c,8,9",417
A,111.v.1,111,22,"c^c,c,8,a,x",11,"cc,8,a,x",19
B,111.v.1,111,22,"c^c,c,8,a,x",11,"cc,c,8,a,x",22
A,111.v.1,111,25,"cc,c,8,9",487,"c^c,c,c,8,9",77
B,111.v.1,111,25,"cc,c,8,9",487,"c^c,c,8,9",417
A,111.v.1,111,33,"cc,c,9",322,"c^c,c,c,9",137
B,111.v.1,111,33,"cc,c,9",322,"c^c,c,9",257
A,111.v.1,111,41,"cc,c,8,9",487,"c^c,c,c,8,9",77
B,111.v.1,111,41,"cc,c,8,9",487,"c^c,c,8,9",417
A,111.v.1,111,48,"cc,c,8,9",487,"c^c,c,c,8,9",77
B,111.v.1,111,48,"cc,c,8,9",487,"c^c,c,8,9",417
A,111.v.1,111,52,"c^c,c,8,9",417,"cc,8,9",130
B,111.v.1,111,52,"c^c,c,8,9",417,"cc,c,8,9",487
A,111.v.1,111,58,"cc,c,a,x",31,"c^c,c,c,a,x",1
B,111.v.1,111,58,"cc,c,a,x",31,"c^c,c,a,x",16
A,111.v.1,111,61,"cc,o,x",349,"c^c,c,o,x",96
B,111.v.1,111,61,"cc,o,x",349,"c^c,o,x",163
B,111.v.1,111,76,"x,cc,c,c,8,9",9,"x,c^c,c,c,8,9",5
A,111.v.1,111,79,"cc,c,8,a,n",20,"c^c,c,c,8,a,n",1
B,111.v.1,111,79,"cc,c,8,a,n",20,"c^c,c,8,a,n",12
B,111.v.1,111,81,"c^c,o",115,"cc,o",70
B,111.v.1,111,82,"o,M,cc,c,9",27,"o,M,c^c,c,9",7
A,111.v.1,111,83,"cc,c,o,x",152,"c^c,c,c,o,x",14
B,111.v.1,111,83,"cc,c,o,x",152,"c^c,c,o,x",96
A,111.v.1,111,84,"N,c,cc,9",3,"N,c,c^c,c,9",1
A,111.v.1,111,85,"cc,c,M,c,c,9",9,"c^c,c,c,M,c,c,9",1
B,111.v.1,111,85,"cc,c,M,c,c,9",9,"c^c,c,M,c,c,9",7
A,111.v.1,111,91,"cc,c,c,N,c,9",48,"c^c,c,c,c,N,c,9",2
B,111.v.1,111,91,"cc,c,c,N,c,9",48,"c^c,c,c,N,c,9",30
A,111.v.1,111,92,"cc,c,8,a,Z",33,"c^c,c,c,8,a,Z",1
B,111.v.1,111,92,"cc,c,8,a,Z",33,"c^c,c,8,a,Z",8
A,111.v.1,111,94,"x,c^c,c,9",18,"x,cc,9",10
B,111.v.1,111,94,"x,c^c,c,9",18,"x,cc,c,9",45
A,111.v.1,111,95,"c^c,c,8,a,x",11,"cc,8,a,x",19
B,111.v.1,111,95,"c^c,c,8,a,x",11,"cc,c,8,a,x",22
B,111.v.1,111,99,"cc,c,o,x,N,c,c,9",1,"c^c,c,o,x,N,c,c,9",1
A,111.v.1,111,107,"c^c,c,8",14,"cc,8",5
B,111.v.1,111,107,"c^c,c,8",14,"cc,c,8",21
A,111.v.1,111,108,"4,o,N,c^c,c,o",1,"4,o,N,cc,o",11
B,111.v.1,111,108,"4,o,N,c^c,c,o",1,"4,o,N,cc,c,o",2
A,111.v.1,111,110,"cc,c,o",67,"c^c,c,c,o",9
B,111.v.1,111,110,"cc,c,o",67,"c^c,c,o",40
A,111.v.1,111,114,"c^c,c,9",257,"cc,9",131
B,111.v.1,111,114,"c^c,c,9",257,"cc,c,9",322
A,111.v.1,111,116,"cc,c,a,Z",51,"c^c,c,c,a,Z",2
B,111.v.1,111,116,"cc,c,a,Z",51,"c^c,c,a,Z",23
A,111.v.1,111,118,"c^c,c,M,c,9",34,"cc,M,c,9",1
B,111.v.1,111,118,"c^c,c,M,c,9",34,"cc,c,M,c,9",85
A,111.v.1,111,121,"c^c,c,a,Z",23,"cc,a,Z",72
B,111.v.1,111,121,"c^c,c,a,Z",23,"cc,c,a,Z",51
A,111.v.1,111,123,"c^c,c,c,o,Z",4,"cc,c,o,Z",77
B,111.v.1,111,123,"c^c,c,c,o,Z",4,"cc,c,c,o,Z",12
A,111.v.1,111,132,"c^c,c,9",257,"cc,9",131
B,111.v.1,111,132,"c^c,c,9",257,"cc,c,9",322
A,111.v.1,111,135,"cc,c,c,N,c,9",48,"c^c,c,c,c,N,c,9",2
B,111.v.1,111,135,"cc,c,c,N,c,9",48,"c^c,c,c,N,c,9",30
B,111.v.1,111,136,"c^c,o",115,"cc,o",70
A,111.v.1,111,137,"x,cc,a,x",8,"x,c^c,c,a,x",1
A,111.v.1,111,138,"c^c,c,c,9",137,"cc,c,9",322
B,111.v.1,111,138,"c^c,c,c,9",137,"cc,c,c,9",160
A,111.v.1,111,139,"c^c,c,N,c,c,9",16,"cc,N,c,c,9",13
B,111.v.1,111,139,"c^c,c,N,c,c,9",16,"cc,c,N,c,c,9",34
A,111.v.1,111,141,"c^c,c,a,m",9,"cc,a,m",45
B,111.v.1,111,141,"c^c,c,a,m",9,"cc,c,a,m",3
A,111.v.1,111,143,"cc,c,N,c,9",134,"c^c,c,c,N,c,9",30
B,111.v.1,111,143,"cc,c,N,c,9",134,"c^c,c,N,c,9",60
A,111.v.1,111,144,"cc,c,o,x",152,"c^c,c,c,o,x",14
B,111.v.1,111,144,"cc,c,o,x",152,"c^c,c,o,x",96
B,111.v.1,111,146,"cc,c,M,a,Z",6,"c^c,c,M,a,Z",1
B,111.v.1,111,148,"c^c,a,x",16,"cc,a,x",46
A,111.v.1,111,154,"cc,c,o,x",152,"c^c,c,c,o,x",14
B,111.v.1,111,154,"cc,c,o,x",152,"c^c,c,o,x",96
A,111.v.1,111,156,"cc,c,a,Z",51,"c^c,c,c,a,Z",2
B,111.v.1,111,156,"cc,c,a,Z",51,"c^c,c,a,Z",23
A,111.v.1,111,159,"c^c,c,8,9",417,"cc,8,9",130
B,111.v.1,111,159,"c^c,c,8,9",417,"cc,c,8,9",487
B,111.v.1,111,161,"4,o,N,c,c,cc,9",5,"4,o,N,c,c,c^c,9",1
A,111.v.1,111,166,"c^c,c,o",40,"cc,o",70
B,111.v.1,111,166,"c^c,c,o",40,"cc,c,o",67
A,111.v.1,111,172,"cc,c,8,9",487,"c^c,c,c,8,9",77
B,111.v.1,111,172,"cc,c,8,9",487,"c^c,c,8,9",417
A,111.v.1,111,174,"x,cc,c,8,9",108,"x,c^c,c,c,8,9",5
B,111.v.1,111,174,"x,cc,c,8,9",108,"x,c^c,c,8,9",41
B,111.v.1,111,176,"cc,M,a,x",6,"c^c,M,a,x",3
A,111.v.1,111,180,"c^c,c,o,x",96,"cc,o,x",349
B,111.v.1,111,180,"c^c,c,o,x",96,"cc,c,o,x",152
A,111.v.1,111,182,"cc,c,N,c,c,9",34,"c^c,c,c,N,c,c,9",8
B,111.v.1,111,182,"cc,c,N,c,c,9",34,"c^c,c,N,c,c,9",16
A,111.v.1,111,183,"cc,c,N,c,c,9",34,"c^c,c,c,N,c,c,9",8
B,111.v.1,111,183,"cc,c,N,c,c,9",34,"c^c,c,N,c,c,9",16
A,111.v.1,111,184,"x,cc,c,8,9",108,"x,c^c,c,c,8,9",5
B,111.v.1,111,184,"x,cc,c,8,9",108,"x,c^c,c,8,9",41
A,111.v.1,111,188,"c^c,c,8,9",417,"cc,8,9",130
B,111.v.1,111,188,"c^c,c,8,9",417,"cc,c,8,9",487
A,111.v.1,111,194,"c^c,c,9",257,"cc,9",131
B,111.v.1,111,194,"c^c,c,9",257,"cc,c,9",322
A,111.v.1,111,196,"c^c,c,c,9",137,"cc,c,9",322
B,111.v.1,111,196,"c^c,c,c,9",137,"cc,c,c,9",160
A,111.v.1,111,198,"cc,N,a,x",10,"c^c,c,N,a,x",3
A,111.v.1,111,199,"cc,c,N,c,9",134,"c^c,c,c,N,c,9",30
B,111.v.1,111,199,"cc,c,N,c,9",134,"c^c,c,N,c,9",60
A,111.v.1,111,202,"x,cc,a,x",8,"x,c^c,c,a,x",1
A,111.v.1,111,203,"c^c,c",23,cc,2
B,111.v.1,111,203,"c^c,c",23,"cc,c",1
A,111.v.1,111,206,"c^c,c,8,9",417,"cc,8,9",130
B,111.v.1,111,206,"c^c,c,8,9",417,"cc,c,8,9",487
A,111.v.1,111,211,"c^c,c,9",257,"cc,9",131
B,111.v.1,111,211,"c^c,c,9",257,"cc,c,9",322
A,111.v.1,111,220,"cc,c,a,x",31,"c^c,c,c,a,x",1
B,111.v.1,111,220,"cc,c,a,x",31,"c^c,c,a,x",16
A,111.v.1,111,223,"c^c,c,9",257,"cc,9",131
B,111.v.1,111,223,"c^c,c,9",257,"cc,c,9",322
A,111.v.1,111,225,"cc,a,Z",72,"c^c,c,a,Z",23
B,111.v.1,111,225,"cc,a,Z",72,"c^c,a,Z",33
A,111.v.1,111,226,"c^c,c,M,c,c,9",7,"cc,M,c,c,9",1
B,111.v.1,111,226,"c^c,c,M,c,c,9",7,"cc,c,M,c,c,9",9
A,111.v.1,111,228,"cc,9",131,"c^c,c,9",257
B,111.v.1,111,228,"cc,9",131,"c^c,9",82
B,111.v.1,111,230,"c^c,a,n",8,"cc,a,n",18
B,111.v.1,111,232,"c^c,a,Z",33,"cc,a,Z",72
A,111.v.1,111,235,"cc,c,8,9",487,"c^c,c,c,8,9",77
B,111.v.1,111,235,"cc,c,8,9",487,"c^c,c,8,9",417
A,111.v.1,111,237,"c^c,c,M,c,9",34,"cc,M,c,9",1
B,111.v.1,111,237,"c^c,c,M,c,9",34,"cc,c,M,c,9",85
A,111.v.1,111,238,"4,o,N,c^c,c,8,9",10,"4,o,N,cc,8,9",44
B,111.v.1,111,238,"4,o,N,c^c,c,8,9",10,"4,o,N,cc,c,8,9",37
A,111.v.1,111,247,"cc,c,c,9",160,"c^c,c,c,c,9",4
B,111.v.1,111,247,"cc,c,c,9",160,"c^c,c,c,9",137
B,111.v.1,111,250,"cc,c,o,N,a,n",4,"c^c,c,o,N,a,n",1
A,111.v.1,111,251,"c^c,c,o",40,"cc,o",70
B,111.v.1,111,251,"c^c,c,o",40,"cc,c,o",67
A,111.v.1,111,254,"cc,c,a,Z",51,"c^c,c,c,a,Z",2
B,111.v.1,111,254,"cc,c,a,Z",51,"c^c,c,a,Z",23
B,111.v.1,111,257,"9,cc,c,a,Z",3,"9,c^c,c,a,Z",1
A,111.v.1,111,258,"o,x,c^c,c,c,9",4,"o,x,cc,c,9",23
B,111.v.1,111,258,"o,x,c^c,c,c,9",4,"o,x,cc,c,c,9",12
A,111.v.1,111,260,"cc,c,8,9",487,"c^c,c,c,8,9",77
B,111.v.1,111,260,"cc,c,8,9",487,"c^c,c,8,9",417
B,111.v.1,111,264,"cc,a,i",12,"c^c,a,i",5
A,111.v.1,111,266,"cc,c,9",322,"c^c,c,c,9",137
B,111.v.1,111,266,"cc,c,9",322,"c^c,c,9",257
A,111.v.1,111,269,"c^c,c,c,N,c,9",30,"cc,c,N,c,9",134
B,111.v.1,111,269,"c^c,c,c,N,c,9",30,"cc,c,c,N,c,9",48
A,111.v.1,111,272,"cc,c,N,c,c,8,9",15,"c^c,c,c,N,c,c,8,9",4
B,111.v.1,111,272,"cc,c,N,c,c,8,9",15,"c^c,c,N,c,c,8,9",6
B,111.v.1,111,273,"x,cc,c,o,x",7,"x,c^c,c,o,x",1
A,111.v.1,111,276,"cc,c,o,x",152,"c^c,c,c,o,x",14
B,111.v.1,111,276,"cc,c,o,x",152,"c^c,c,o,x",96
A,111.v.1,111,282,"cc,c,8,9",487,"c^c,c,c,8,9",77
B,111.v.1,111,282,"cc,c,8,9",487,"c^c,c,8,9",417
A,111.v.1,111,284,"cc,c,9",322,"c^c,c,c,9",137
B,111.v.1,111,284,"cc,c,9",322,"c^c,c,9",257
A,111.v.1,111,285,"c^c,c,N,c,9",60,"cc,N,c,9",5
B,111.v.1,111,285,"c^c,c,N,c,9",60,"cc,c,N,c,9",134
A,111.v.1,111,287,"cc,c,8,9",487,"c^c,c,c,8,9",77
B,111.v.1,111,287,"cc,c,8,9",487,"c^c,c,8,9",417
A,111.v.2,111,1,"o,N,c^c,c,9",10,"o,N,cc,9",26
B,111.v.2,111,1,"o,N,c^c,c,9",10,"o,N,cc,c,9",28
A,111.v.2,111,3,"cc,c,9",322,"c^c,c,c,9",137
B,111.v.2,111,3,"cc,c,9",322,"c^c,c,9",257
A,111.v.2,111,5,"N,cc,8,9",21,"N,c^c,c,8,9",7
B,111.v.2,111,5,"N,cc,8,9",21,"N,c^c,8,9",4
B,111.v.2,111,6,"4,o,P2,cc,c,8,9",32,"4,o,P2,c^c,c,8,9",5
A,111.v.2,111,11,"c^c,c,c,9",137,"cc,c,9",322
B,111.v.2,111,11,"c^c,c,c,9",137,"cc,c,c,9",160
A,111.v.2,111,12,"M,c^c,c,c,9",1,"M,cc,c,9",19
B,111.v.2,111,12,"M,c^c,c,c,9",1,"M,cc,c,c,9",5
A,111.v.2,111,14,"c^c,c,c,9",137,"cc,c,9",322
B,111.v.2,111,14,"c^c,c,c,9",137,"cc,c,c,9",160
A,111.v.2,111,16,"cc,c,2",28,"c^c,c,c,2",8
B,111.v.2,111,16,"cc,c,2",28,"c^c,c,2",4
B,111.v.2,111,17,"c^c,9",82,"cc,9",131
A,111.v.2,111,19,"cc,c,9",322,"c^c,c,c,9",137
