token,cluster,freq,token_len
"c^c,c,a,Q",3,1,4
"c^c,c,a,Z",6,23,4
"c^c,c,a,m",5,9,4
"c^c,c,a,n",6,2,4
"c^c,c,a,n,9",6,1,5
"c^c,c,a,x",4,16,4
"c^c,c,a,x,2",4,1,5
"c^c,c,a,x,9",3,1,5
"c^c,c,a,x,c^c,o",3,1,6
"c^c,c,c",9,11,3
"c^c,c,c,2",7,8,4
"c^c,c,c,8",0,5,4
"c^c,c,c,8,9",0,77,5
"c^c,c,c,8,a,Z",1,1,6
"c^c,c,c,8,a,n",0,1,6
"c^c,c,c,8,o",0,1,5
"c^c,c,c,9",8,137,4
"c^c,c,c,M",1,4,4
"c^c,c,c,M,9",4,8,5
"c^c,c,c,M,9,c,9",4,1,7
"c^c,c,c,M,c,9",4,20,6
"c^c,c,c,M,c,c,8,cc,9",1,1,9
"c^c,c,c,M,c,c,9",0,1,7
"c^c,c,c,M,cc,9",8,1,6
"c^c,c,c,N",6,2,4
"c^c,c,c,N,9",4,14,5
"c^c,c,c,N,a,2",9,1,6
"c^c,c,c,N,a,Z",6,1,6
"c^c,c,c,N,a,n",6,1,6
"c^c,c,c,N,a,x",2,1,6
"c^c,c,c,N,c,8,9",4,2,7
"c^c,c,c,N,c,9",4,30,6
"c^c,c,c,N,c,a,x",4,2,7
"c^c,c,c,N,c,c,8,9",4,4,8
"c^c,c,c,N,c,c,9",4,8,7
"c^c,c,c,N,c^c,9",6,1,6
"c^c,c,c,N,cc,9",4,2,6
"c^c,c,c,N,o,x",3,1,6
"c^c,c,c,N,x",9,1,5
"c^c,c,c,N,x,9",6,1,6
"c^c,c,c,P1,9",0,1,5
"c^c,c,c,P2",8,1,4
"c^c,c,c,P2,c,9",1,3,6
"c^c,c,c,P2,c^c,c,9",6,1,7
"c^c,c,c,P2,cc,c,8,9",7,1,8
"c^c,c,c,a,Z",3,2,5
"c^c,c,c,a,n",0,1,5
"c^c,c,c,a,x",0,1,5
"c^c,c,c,c,2",6,1,5
"c^c,c,c,c,9",8,4,5
"c^c,c,c,c,M,c,c,9",4,1,8
"c^c,c,c,c,M,cc,9",6,1,7
"c^c,c,c,c,N,9",7,2,6
"c^c,c,c,c,N,c,9",4,2,7
"c^c,c,c,c,N,c,c,9",2,1,8
"c^c,c,c,i,Z,x",4,1,6
"c^c,c,c,o",2,9,4
"c^c,c,c,o,2",2,1,5
"c^c,c,c,o,8",1,2,5
"c^c,c,c,o,8,9",2,2,6
"c^c,c,c,o,8,a,Z",0,2,7
"c^c,c,c,o,8,a,m",7,1,7
"c^c,c,c,o,9",2,1,5
"c^c,c,c,o,Z",2,4,5
"c^c,c,c,o,x",2,14,5
"c^c,c,c,o,x,8,9",4,1,7
"c^c,c,c,o,x,9",9,1,6
"c^c,c,c^",6,1,3
"c^c,c,c^c,9",6,1,4
"c^c,c,cc,9",7,2,4
"c^c,c,cc,o,x",0,1,5
"c^c,c,o",8,40,3
"c^c,c,o,2",8,13,4
"c^c,c,o,8",0,10,4
"c^c,c,o,8,9",8,41,5
"c^c,c,o,8,a,Z",7,1,6
"c^c,c,o,8,a,m",5,3,6
"c^c,c,o,8,a,x",3,4,6
"c^c,c,o,8,o,x",2,1,6
"c^c,c,o,9",2,4,4
"c^c,c,o,M",6,1,4
"c^c,c,o,M,9",2,1,5
"c^c,c,o,M,a,n",9,1,6
"c^c,c,o,M,a,n,Q",0,1,7
"c^c,c,o,M,a,x",8,1,6
"c^c,c,o,M,cc,c,8,9",0,1,8
"c^c,c,o,N,9",0,7,5
"c^c,c,o,N,a,m",8,2,6
"c^c,c,o,N,a,n",6,1,6
"c^c,c,o,N,c,8,9",1,1,7
"c^c,c,o,N,c,9",4,3,6
"c^c,c,o,N,c,c,8,9",0,1,8
"c^c,c,o,N,c,c,9",3,1,7
"c^c,c,o,N,c,o,x",9,1,7
"c^c,c,o,P2,a,Q",8,1,6
"c^c,c,o,P2,cc,9",0,1,6
"c^c,c,o,Q",2,4,4
"c^c,c,o,Z",2,41,4
"c^c,c,o,a,Z",9,1,5
"c^c,c,o,a,m",9,1,5
"c^c,c,o,a,x",2,2,5
"c^c,c,o,c",1,1,4
"c^c,c,o,c,M,9",8,1,6
"c^c,c,o,c,M,c,9",8,2,7
"c^c,c,o,c,M,c,a,Q",2,1,8
"c^c,c,o,c,N,9",6,1,6
"c^c,c,o,c,N,c,9",2,3,7
"c^c,c,o,c,N,c,c,9",2,2,8
"c^c,c,o,c,P2,c,9",9,2,7
"c^c,c,o,c,c,2",3,1,6
"c^c,c,o,cc,8",9,1,5
"c^c,c,o,o,8,9",2,1,6
"c^c,c,o,o,x",2,1,5
"c^c,c,o,x",4,96,4
"c^c,c,o,x,2",0,2,5
"c^c,c,o,x,8,9",1,3,6
"c^c,c,o,x,8,Q",2,1,6
"c^c,c,o,x,8,a,Q",5,1,7
"c^c,c,o,x,M,c,9",9,1,7
"c^c,c,o,x,N,a,n",0,2,7
"c^c,c,o,x,N,c,8,9",7,1,8
"c^c,c,o,x,N,c,a,x",4,1,8
"c^c,c,o,x,N,c,c,8,9",6,1,9
"c^c,c,o,x,N,c,c,9",2,1,8
"c^c,c,o,x,N,cc,9",6,1,7
"c^c,c,o,x,cc,c,N,9",0,1,8
"c^c,c,o,x,o",6,1,5
"c^c,c,o,x,o,Z",3,1,6
"c^c,c,o,x,o,x",0,2,6
"c^c,c^c,8,a,Z",1,1,5
"c^c,cc,2",6,1,3
"c^c,cc,8,9",4,1,4
"c^c,cc,9",4,2,3
"c^c,cc,o,8,c,c,2",7,1,7
"c^c,i,o",5,1,3
"c^c,o",3,115,2
"c^c,o,2",7,9,3
"c^c,o,2,a,m",7,4,5
"c^c,o,2,a,m,?",3,1,6
"c^c,o,4,o,N,9",5,1,6
"c^c,o,8",8,11,3
"c^c,o,8,9",8,51,4
"c^c,o,8,9,o,x,a,m",0,1,8
"c^c,o,8,?,8,9",1,1,6
"c^c,o,8,P1,a,Z",9,1,6
"c^c,o,8,a",6,1,4
"c^c,o,8,a,Z,9",3,1,6
"c^c,o,8,a,i,Q",3,1,6
"c^c,o,8,a,m",3,22,5
"c^c,o,8,a,n",0,3,5
"c^c,o,8,a,x",5,3,5
"c^c,o,8,c^c,c,9",5,1,6
"c^c,o,8,o,Z",7,1,5
"c^c,o,8,o,x",2,3,5
"c^c,o,9",2,2,3
"c^c,o,9,M,9",3,1,5
"c^c,o,9,M,cc,9",3,1,6
"c^c,o,9,M,o,x,a,n,2",8,1,9
"c^c,o,9,N,cc,o",9,1,6
"c^c,o,?,P1,c,9",1,1,6
"c^c,o,M",3,2,3
"c^c,o,M,9",5,6,4
"c^c,o,M,9,8,9",5,1,6
"c^c,o,M,a,m",6,2,5
"c^c,o,M,c,8,9",9,1,6
"c^c,o,M,c,9",9,1,5
"c^c,o,M,c,c,o,8,9",1,1,8
"c^c,o,M,c,o",5,1,5
"c^c,o,M,c,o,x",7,1,6
"c^c,o,M,c^c,9",3,1,5
"c^c,o,M,c^c,a,m",2,1,6
"c^c,o,M,c^c,c,9",6,1,6
"c^c,o,M,cc,8,9",3,1,6
"c^c,o,M,cc,9",3,5,5
"c^c,o,M,cc,c,9",1,2,6
"c^c,o,M,cc,o",2,1,5
"c^c,o,M,cc,o,M",3,1,6
"c^c,o,M,cc,o,Z",5,1,6
"c^c,o,M,o",3,1,4
"c^c,o,M,o,N,o,8,9",3,1,8
"c^c,o,M,o,x",3,3,5
"c^c,o,M,o,x,9",3,1,6
"c^c,o,N",0,4,3
"c^c,o,N,9",8,7,4
"c^c,o,N,9,8",5,1,5
"c^c,o,N,a,Z",9,3,5
"c^c,o,N,a,m",3,4,5
"c^c,o,N,a,n",4,1,5
"c^c,o,N,a,n,Z",9,1,6
"c^c,o,N,a,x",4,3,5
"c^c,o,N,a,x,o,x",4,1,7
"c^c,o,N,c,9",2,3,5
"c^c,o,N,c,c,2,9",2,1,7
"c^c,o,N,c,c,8,a,Z",5,1,8
"c^c,o,N,c,c,9",5,2,6
"c^c,o,N,c,c,o,x",3,1,7
"c^c,o,N,c,c^c,9",7,1,6
"c^c,o,N,c^c,8,9",4,1,6
"c^c,o,N,c^c,o,Z",3,1,6
"c^c,o,N,cc,9",3,7,5
"c^c,o,N,cc,c,9",0,1,6
"c^c,o,N,cc,c,c,9",6,1,7
"c^c,o,N,cc,o,x",3,1,6
"c^c,o,N,o",9,1,4
"c^c,o,N,o,8",8,1,5
"c^c,o,N,o,Z,a,Q",7,1,7
"c^c,o,N,o,c,P1,c,9",2,1,8
"c^c,o,N,o,x",8,4,5
"c^c,o,P1,a,Q",5,1,5
"c^c,o,P1,c^c,c,8,9",9,1,7
"c^c,o,P1,cc,9",9,1,5
"c^c,o,P1,o,x",1,1,5
"c^c,o,P2,a,x,cc,c,8,9",9,1,9
"c^c,o,P2,cc,c,8",6,1,6
"c^c,o,P2,cc,c,9",9,1,6
"c^c,o,P2,cc,c,c,9",9,1,7
"c^c,o,Q",5,5,3
"c^c,o,Z",3,87,3
"c^c,o,Z,8,9",3,1,5
"c^c,o,Z,9",3,5,4
"c^c,o,Z,9,8,a,Z",3,1,7
"c^c,o,Z,9?",7,1,4
"c^c,o,Z,N,cc,9",3,1,6
"c^c,o,Z,P2,cc,o,Z",3,1,7
"c^c,o,Z,cc,8,9",9,1,6
"c^c,o,Z,cc,a,m",5,1,6
"c^c,o,Z,cc,c,9",5,1,6
"c^c,o,Z,o,8,9",3,1,6
"c^c,o,Z,o,8,o",5,1,6
"c^c,o,a,Z",9,4,4
"c^c,o,a,m",5,3,4
"c^c,o,a,x,8,9",2,1,6
"c^c,o,c,M,9",3,1,5
"c^c,o,c,M,c,9",5,9,6
"c^c,o,c,M,c,c,9",8,1,7
"c^c,o,c,M,c,o,8,9",2,1,8
"c^c,o,c,M,c,o,x",2,1,7
"c^c,o,c,N,9",7,1,5
"c^c,o,c,N,a,Z",3,1,6
"c^c,o,c,N,c,9",2,9,6
"c^c,o,c,N,c,c,9",2,4,7
"c^c,o,c,N,c,c,c,9",8,1,8
"c^c,o,c,N,c,o",3,1,6
"c^c,o,c,N,c,o,x",0,1,7
"c^c,o,c,P1,9",1,1,5
"c^c,o,c,P1,c,9",9,1,6
"c^c,o,c,P1,c,c,9",8,1,7
"c^c,o,c,P1,cc,c,c,9",9,1,8
"c^c,o,c,P2,c,c,8,9",1,1,8
"c^c,o,c,P2,c,c,9",1,1,7
"c^c,o,c,P2,c,o,Z",9,1,7
"c^c,o,c,c,9",2,1,5
"c^c,o,c,o,Z",5,1,5
"c^c,o,c^c,9",3,2,4
"c^c,o,cc,o",9,1,4
"c^c,o,cc,o,x",1,1,5
"c^c,o,i",3,1,3
"c^c,o,m",3,6,3
"c^c,o,o",8,1,3
"c^c,o,x",3,163,3
"c^c,o,x,2",5,1,4
"c^c,o,x,8,9",4,8,5
"c^c,o,x,8,a,m",9,2,6
"c^c,o,x,8,a,n",3,1,6
"c^c,o,x,9",3,4,4
"c^c,o,x,M,c,o,x",9,1,7
"c^c,o,x,N,a,Z",6,1,6
"c^c,o,x,N,a,i,2",9,1,7
"c^c,o,x,N,a,n",9,1,6
"c^c,o,x,N,a,x",4,2,6
"c^c,o,x,N,c,c,8,9",0,2,8
"c^c,o,x,N,c,c,cc,9",7,1,8
"c^c,o,x,N,c^c,9",7,1,6
"c^c,o,x,N,cc,c,o,x",2,1,8
"c^c,o,x,N,o,x",2,1,6
"c^c,o,x,P1,cc,8,9",7,1,7
"c^c,o,x,P1,cc,o,Z",2,1,7
"c^c,o,x,P1,o,Z",7,1,6
"c^c,o,x,P1,o,m",1,1,6
"c^c,o,x,a,Z",2,1,5
"c^c,o,x,a,m",6,2,5
"c^c,o,x,a,x,a,?,Q",1,1,8
"c^c,o,x,o",5,1,4
"c^c,o,x,o,2",3,1,5
"c^c,o,x,o,N,o,Z",3,1,7
"c^c,o,x,o,Z",2,1,5
"c^c,o,x,o,m",2,1,5
"c^c,o,x,o,x",2,1,5
"c^c,x",4,3,2
"c^c,x,8",5,1,3
"c^c,x,8,9",4,1,4
"c^c,x,cc,c,2",4,1,5
c^c?,6,1,1
"c^c?,c,o,x",2,1,4
"c^o,2",3,1,2
"c^o,8",5,1,2
cc,5,2,1
"cc,2",2,15,2
"cc,2,8",0,1,3
"cc,2,8,9",4,2,4
"cc,2,9",7,1,3
"cc,2,9?",2,1,3
"cc,2,M,9",4,1,4
"cc,2,N,9",3,2,4
"cc,2,P1,cc,8,9",7,1,6
"cc,2,c,9",8,2,4
"cc,2,c,c,o,Z",5,1,6
"cc,2,cc,2,9",9,1,5
"cc,2,o",2,1,3
"cc,2,o,Q",6,1,4
"cc,2?",6,1,2
"cc,2?,a,x,9",6,1,5
"cc,4,c,o,2",2,1,5
"cc,8",8,5,2
"cc,8,8,9",8,1,4
"cc,8,9",7,130,3
"cc,8,9,M,9",3,1,5
"cc,8,9,N,a,n",6,1,6
"cc,8,9,N,cc,c,8,9",0,1,8
"cc,8,9,P2,8,a,m",7,1,7
"cc,8,?",9,1,3
"cc,8,?,n?",1,1,4
"cc,8,a,2",7,1,4
"cc,8,a,Q",7,10,4
"cc,8,a,Z",7,15,4
"cc,8,a,Z,o,x",1,1,6
"cc,8,a,i,Z",0,1,5
"cc,8,a,i,Z,o,8",8,1,7
"cc,8,a,m",1,15,4
"cc,8,a,m+",7,1,4
"cc,8,a,n",4,8,4
"cc,8,a,x",7,19,4
"cc,8,a,x,8,9",4,1,6
"cc,8,a,x,9",1,3,5
"cc,8,a,x,N,a,i,Z",7,1,8
"cc,8,a,x,a,x",7,1,6
"cc,8,a,x,cc,8,9",1,1,7
"cc,8,a,x,o,Z",1,1,6
"cc,8,c,8,9",1,2,5
"cc,8,c,c,9",0,1,5
"cc,8,cc,9",1,1,4
"cc,8,o",7,1,3
"cc,8,o,2",6,1,4
"cc,8,o,8,9",7,1,5
"cc,8,o,8,a,m",1,1,6
"cc,8,o,Z",0,8,4
"cc,8,o,x",7,1,4
"cc,8,o,x,9",3,1,5
"cc,8,o,x,a,m",7,1,6
"cc,9",5,131,2
"cc,9,4,o,x,8,9",3,1,7
"cc,9,8",9,1,3
"cc,9,8,9",3,1,4
"cc,9,M",9,1,3
"cc,9,M,9",3,4,4
"cc,9,M,9,8,9",3,1,6
"cc,9,M,a,Z,o,m",5,1,7
"cc,9,M,a,m",5,2,5
"cc,9,M,c,c,9",6,1,6
"cc,9,M,c,o,8,9",7,1,7
"cc,9,M,cc,9",5,1,5
"cc,9,M,cc,o,x",3,1,6
"cc,9,M,o,x,Q",3,1,6
"cc,9,N,9",5,6,4
"cc,9,N,a,Z",9,1,5
"cc,9,N,a,x,8,9",9,1,7
"cc,9,N,c,9",3,2,5
"cc,9,N,c,c,8,9",0,1,7
"cc,9,N,c,o,8,9",8,1,7
"cc,9,N,c,o,Z",8,1,6
"cc,9,N,cc,9",3,4,5
"cc,9,N,cc,c,c,8",5,1,7
"cc,9,P2",1,1,3
"cc,9,P2,cc,9",3,1,5
"cc,9,P2,cc,a,Q",6,1,6
"cc,9,P2,cc,c,9",9,1,6
"cc,?",2,2,2
"cc,?,8,9",7,1,4
"cc,?,9",7,1,3
"cc,?,?",2,2,3
"cc,?,N",3,1,3
"cc,?,N,c,8,9",1,1,6
"cc,?,N,c,9",9,1,5
"cc,?,P2,cc,Y",1,1,5
"cc,?,a,8",8,1,4
"cc,?,a,Z",1,1,4
"cc,?,c,N,9",2,1,5
"cc,?,o,N,cc,c,o",0,1,7
"cc,M,9",3,13,3
"cc,M,a,Z",0,3,4
"cc,M,a,i,Z",1,1,5
"cc,M,a,m",6,3,4
"cc,M,a,n",4,3,4
"cc,M,a,n,?",8,1,5
"cc,M,a,n,Z",0,1,5
"cc,M,a,x",7,6,4
"cc,M,a,x,8,9",7,1,6
"cc,M,c,8,9",0,2,5
"cc,M,c,9",1,1,4
"cc,M,c,c,9",6,1,5
"cc,M,c,c,o,Z",7,1,6
"cc,M,c,o,8,9",9,1,6
"cc,M,c,o,Z",9,1,5
"cc,M,c^c,9",5,1,4
"cc,M,c^c,a,Z",9,1,5
"cc,M,cc,9",5,4,4
"cc,M,cc,c,9",5,1,5
"cc,M,cc,o,Z",3,1,5
"cc,M,cc,o,x",6,1,5
"cc,M,o,8",3,1,4
"cc,M,o,8,8,9",5,1,6
"cc,M,o,8,9",3,1,5
"cc,M,o,Z",3,2,4
"cc,M,o,Z,o,x",1,1,6
"cc,M,o,c,M,c,9",5,1,7
"cc,M,o,m",3,1,4
"cc,M,o,x",3,6,4
"cc,M,o,x,2",3,1,5
"cc,M,x",6,2,3
"cc,N",6,1,2
"cc,N,8,a,n",3,1,5
"cc,N,9",7,16,3
"cc,N,a",5,1,3
"cc,N,a,2",6,1,4
"cc,N,a,Q",0,3,4
"cc,N,a,Z",5,11,4
"cc,N,a,Z,o,x",0,1,6
"cc,N,a,i,8,a,Z",7,1,7
"cc,N,a,m",7,17,4
"cc,N,a,n",6,13,4
"cc,N,a,x",6,10,4
"cc,N,a,x,9",5,2,5
"cc,N,a,x,9,N,c,8,9",7,1,9
"cc,N,a,x,a,Z,o,x",7,1,8
"cc,N,a,x,cc,9",5,1,6
"cc,N,c,8,9",4,5,5
"cc,N,c,9",2,5,4
"cc,N,c,a,Z",3,1,5
"cc,N,c,a,m",5,1,5
"cc,N,c,c,8,9",0,2,6
"cc,N,c,c,9",2,13,5
"cc,N,c,c,c,9",9,1,6
"cc,N,c,c,o,8,9",9,2,7
"cc,N,c,o,Z",2,1,5
"cc,N,c^c,9",2,1,4
"cc,N,cc,9",3,6,4
"cc,N,cc,9,2",3,1,5
"cc,N,cc,c,8,a,Z,a,Q",0,1,9
"cc,N,cc,c,a,i",5,1,6
"cc,N,cc,c,c,a",3,1,6
"cc,N,cc,o,8",1,1,5
"cc,N,cc,o,Z",5,1,5
"cc,N,cc,o,Z,9",3,1,6
"cc,N,cc,o,x",5,3,5
"cc,N,o",3,1,3
"cc,N,o,8,a,x",5,1,6
"cc,N,o,9",8,1,4
"cc,N,o,Z",2,1,4
"cc,N,o,Z,cc,9",5,1,6
"cc,N,o,m",7,1,4
"cc,N,o,x",3,3,4
"cc,N,o,x,8,9",3,2,6
"cc,P1,a,m",4,1,4
"cc,P1,cc,o,x",9,1,5
"cc,P1,o,Z,a,m",5,1,6
"cc,P2",7,1,2
"cc,P2,8,9",9,1,4
"cc,P2,9",1,1,3
"cc,P2,a,8,9",4,1,5
"cc,P2,a,8,a,Z",8,1,6
"cc,P2,a,m",7,1,4
"cc,P2,a,n,N,c,9",9,1,7
"cc,P2,a,x",2,2,4
"cc,P2,c^c,c,c,8,9",4,1,7
"cc,P2,cc,2",2,1,4
"cc,P2,cc,9",1,3,4
"cc,P2,cc,a,Z",6,1,5
"cc,P2,cc,c,8,9",7,1,6
"cc,P2,cc,c,9",3,1,5
"cc,P2,cc,c,c,9",2,1,6
"cc,P2,cc,c,o,2",3,1,6
"cc,P2,cc,c,o,8",9,1,6
"cc,P2,cc,c,o,Z",2,1,6
"cc,P2,cc,c^c,8,9",9,1,6
"cc,P2,cc,o,x",3,1,5
"cc,P2,o,Z,o,Z",1,1,6
"cc,Y,a,Z",7,1,4
"cc,Z",5,6,2
"cc,Z,9",0,1,3
"cc,a",5,1,2
"cc,a,8",5,1,3
"cc,a,?",4,1,3
"cc,a,M,a,m",8,1,5
"cc,a,N,9",1,1,4
"cc,a,N,a,x",3,1,5
"cc,a,N,c,c,9",3,1,6
"cc,a,N,o,8",3,1,5
"cc,a,P2,cc,9",3,1,5
"cc,a,Q",7,18,3
"cc,a,Z",7,72,3
"cc,a,Z,9",3,6,4
"cc,a,Z,Q",3,1,4
"cc,a,Z,a,Q",7,2,5
"cc,a,Z,a,i",6,1,5
"cc,a,Z,a,m",4,2,5
"cc,a,Z,a,n",0,3,5
"cc,a,Z,m",5,1,4
"cc,a,Z,o,Z",6,1,5
"cc,a,Z,o,cc,9",9,1,6
"cc,a,i",5,12,3
"cc,a,i,Q",8,1,4
"cc,a,i,Z",3,1,4
"cc,a,i,Z,a,x",9,1,6
"cc,a,m",5,45,3
"cc,a,m+",5,1,3
"cc,a,n",5,18,3
"cc,a,x",6,46,3
"cc,a,x,2",7,2,4
"cc,a,x,8",8,1,4
"cc,a,x,8,Q?",6,1,5
"cc,a,x,9",7,4,4
"cc,a,x,9,N,o,Z,a,n",5,1,9
"cc,a,x,M,a,Z",6,1,6
"cc,a,x,N,9",7,1,5
"cc,a,x,N,a,2",6,1,6
"cc,a,x,N,a,n",4,1,6
"cc,a,x,N,c,c,8,9",0,1,8
"cc,a,x,N,c,c,9",4,1,7
"cc,a,x,N,c,c,c,9",1,1,8
"cc,a,x,Z",4,1,4
"cc,a,x,a,x",4,1,5
"cc,a,x,cc,9",6,1,5
"cc,a,x,o",4,1,4
"cc,a,x,o,Z",6,1,5
"cc,a,x,o,x,9",4,1,6
"cc,a,x,o,x,N,9",8,1,7
"cc,a?,x",1,1,3
"cc,c",6,1,2
"cc,c,2",6,28,3
"cc,c,2,9",4,2,4
"cc,c,2,N,c,9",8,1,6
"cc,c,2,a,m",9,1,5
"cc,c,2,c,9",2,1,5
"cc,c,8",0,21,3
"cc,c,8,2",6,1,4
"cc,c,8,9",0,487,4
"cc,c,8,9,8,9",6,1,6
"cc,c,8,9,M,9",1,1,6
"cc,c,8,9,M,c,9",4,1,7
"cc,c,8,9,M,c,c,8,a,n",0,1,10
"cc,c,8,9,M,c,o,N,a,n",0,1,10
"cc,c,8,9,N,9",1,1,6
"cc,c,8,9,N,a,Z",4,1,7
"cc,c,8,9,Z",4,1,5
"cc,c,8,9,o,Z",4,1,6
"cc,c,8,9,x",0,1,5
"cc,c,8,N,9",8,1,5
"cc,c,8,N,a,n",6,1,6
"cc,c,8,N,a,x,9",6,1,7
"cc,c,8,N,c,x",6,1,6
"cc,c,8,a",6,1,4
"cc,c,8,a,?",5,1,5
"cc,c,8,a,?,Z",3,1,6
"cc,c,8,a,Q",8,6,5
"cc,c,8,a,Z",0,33,5
"cc,c,8,a,c,P2,c,9",6,1,8
"cc,c,8,a,i",0,1,5
"cc,c,8,a,m",0,26,5
"cc,c,8,a,m+",0,2,5
"cc,c,8,a,n",0,20,5
"cc,c,8,a,x",0,22,5
"cc,c,8,a,x,N,c,8,9",0,1,9
"cc,c,8,c,9",0,1,5
"cc,c,8,c,c,9",6,1,6
"cc,c,8,cc,9",4,1,5
"cc,c,8,cc,c,9",4,1,6
"cc,c,8,o,Z",1,3,5
"cc,c,8,o,x",0,5,5
"cc,c,8,o,x,o,2",1,1,7
"cc,c,8,x,9",1,1,5
"cc,c,8,x,a,x",0,1,6
"cc,c,8?,9",6,1,4
"cc,c,9",6,322,3
"cc,c,9,2",9,2,4
"cc,c,9,M,9",7,1,5
"cc,c,9,M,a,x",4,1,6
"cc,c,9,M,c,c,9",2,1,7
"cc,c,9,N,9",4,3,5
"cc,c,9,N,a,m",6,1,6
"cc,c,9,N,a,n",4,1,6
"cc,c,9,N,c,8,9",6,1,7
"cc,c,9,N,c,c,c,8",0,1,8
"cc,c,9,N,c,cc,c,9",8,1,8
"cc,c,9,Z",3,1,4
"cc,c,9,o,Z",7,1,5
"cc,c,9,x,N,c,c,9",6,1,8
"cc,c,9?",0,2,3
"cc,c,?",2,3,3
"cc,c,?,8,9",4,1,5
"cc,c,?,9",2,2,4
"cc,c,?,M,c,9",4,1,6
"cc,c,?,N,c,c,8",6,1,7
"cc,c,?,a,Z",0,1,5
"cc,c,?,o,8,9",8,1,6
"cc,c,M",1,2,3
"cc,c,M,9",1,23,4
"cc,c,M,a,2",1,1,5
"cc,c,M,a,Q",6,1,5
"cc,c,M,a,Z",7,6,5
"cc,c,M,a,i",5,1,5
"cc,c,M,a,m",7,3,5
"cc,c,M,a,n",0,5,5
"cc,c,M,a,x,c^c,9",6,1,7
"cc,c,M,c",2,2,4
"cc,c,M,c,8",0,1,5
"cc,c,M,c,8,9",1,10,6
"cc,c,M,c,8,a,Z",1,1,7
"cc,c,M,c,9",4,85,5
"cc,c,M,c,?,9",1,1,6
"cc,c,M,c,a,Q",7,2,6
"cc,c,M,c,a,Z",1,1,6
"cc,c,M,c,a,m",3,1,6
"cc,c,M,c,a,x",7,2,6
"cc,c,M,c,c,8,9",8,6,7
"cc,c,M,c,c,9",0,9,6
"cc,c,M,c,o",5,3,5
"cc,c,M,c,o,2,9",5,1,7
"cc,c,M,c,o,8",5,1,6
"cc,c,M,c,o,8,9",9,3,7
"cc,c,M,c,o,Z",5,1,6
"cc,c,M,cc,8,9",7,1,6
"cc,c,M,cc,9",5,6,5
"cc,c,M,cc,a,m",5,1,6
"cc,c,M,cc,c,9",6,2,6
"cc,c,M,cc,o",5,1,5
"cc,c,M,ccc^?",2,1,4
"cc,c,M,i",5,1,4
"cc,c,M,o,8,9",3,1,6
"cc,c,N",6,3,3
"cc,c,N,9",7,57,4
"cc,c,N,9,8,9",3,1,6
"cc,c,N,?,9",5,1,5
"cc,c,N,a,?,?",4,1,6
"cc,c,N,a,Q",4,1,5
"cc,c,N,a,Z",7,6,5
"cc,c,N,a,a,x",6,1,6
"cc,c,N,a,i,Q",9,1,6
"cc,c,N,a,m",7,7,5
"cc,c,N,a,m+",7,1,5
"cc,c,N,a,n",4,8,5
"cc,c,N,a,x",7,12,5
"cc,c,N,a,x,9",7,1,6
"cc,c,N,c",4,1,4
"cc,c,N,c,2",9,1,5
"cc,c,N,c,8",1,4,5
"cc,c,N,c,8,9",1,17,6
"cc,c,N,c,9",4,134,5
"cc,c,N,c,9,P1,cc,9",7,1,8
"cc,c,N,c,?",5,1,5
"cc,c,N,c,Q",1,1,5
"cc,c,N,c,a,Q",7,1,6
"cc,c,N,c,a,i",5,1,6
"cc,c,N,c,a,m",7,3,6
"cc,c,N,c,a,x",6,4,6
"cc,c,N,c,a,x,9",5,1,7
"cc,c,N,c,c,2",0,1,6
"cc,c,N,c,c,2,c^c,9",5,1,8
"cc,c,N,c,c,8,9",4,15,7
"cc,c,N,c,c,9",4,34,6
"cc,c,N,c,c,N",6,1,6
"cc,c,N,c,c,a,x",6,1,7
"cc,c,N,c,c,c,8",6,1,7
"cc,c,N,c,c,c,9",2,1,7
"cc,c,N,c,c,o,8,9",1,2,8
"cc,c,N,c,c^c,9",1,1,6
"cc,c,N,c,cc,9",8,1,6
"cc,c,N,c,o,2",8,1,6
"cc,c,N,c,o,8",5,1,6
"cc,c,N,c,o,8,9",0,2,7
"cc,c,N,c,o,8,a,i",0,1,8
"cc,c,N,c,o,Q",0,1,6
"cc,c,N,c,o,Z",3,2,6
"cc,c,N,c,o,x",3,5,6
"cc,c,N,cc,9",6,11,5
"cc,c,N,cc,c,9",3,1,6
"cc,c,N,cc,c,c,9",1,1,7
"cc,c,N,cc,o,9",2,1,6
"cc,c,N,i",5,1,4
"cc,c,N,o,8,9",7,1,6
"cc,c,N,o,9",5,1,5
"cc,c,N,o,Z",0,1,5
"cc,c,N,o,x",2,3,5
"cc,c,N,x",4,1,4
"cc,c,P1,a,Z",1,1,5
"cc,c,P1,a,m",9,1,5
"cc,c,P1,a,x",2,1,5
"cc,c,P1,a,x,a,2",4,1,7
"cc,c,P1,c,8,9",9,1,6
"cc,c,P1,c,9",6,3,5
"cc,c,P1,c,a,x",3,1,6
"cc,c,P1,c,c,9",6,1,6
"cc,c,P1,c,c,o,Z",1,1,7
"cc,c,P1,c,o,Z",1,1,6
"cc,c,P1,c,o,x",7,1,6
"cc,c,P1,cc,9",1,6,5
"cc,c,P1,cc,c,8,9",9,1,7
"cc,c,P1,cc,o,x",9,1,6
"cc,c,P1,o,x,9",2,1,6
"cc,c,P2",1,3,3
"cc,c,P2,8,9",9,1,5
"cc,c,P2,9",7,6,4
